feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
0.005243699718183166,-0.5993750229537729,-0.11453984525261789,0.1465545747884307,-1.594427658794367,-0.7849867722903789,1.2378163119734618,0
0.725766623898692,0.10939479460489289,-1.1254890472983765,1.2402903917118897,0.1292211819752275,-0.12636557345854682,2.4457519796168263,0
0.07331796718840389,0.8231705839619146,-0.42688106994742003,1.4042743586728237,-1.6548566718657693,-1.2729952190155118,-1.0121043752601675,0
1.8761708392158862,0.34175597577715944,-0.525755021680761,-0.8012605313523391,0.15039378647620763,-0.954029085968776,-0.759132661553698,0
-0.03275327021599839,-0.5468589412403921,0.19808476076785494,1.1719898589571343,-0.5736620068802363,-1.005583541050278,-0.14436041192394247,0
-1.3801014582148914,1.6286155455712918,0.7175422557959623,-0.19961252292900167,0.07409478041977519,-0.7830475937250857,1.502357052096028,0
0.32692737376416264,1.6764373122752827,-1.8707919210258557,-1.3087158050101706,0.0184183791895517,2.0547437112983173,-0.35151348404130867,1
0.132969674146876,-1.0265152994110602,-0.44643361455052827,2.0098922325001953,1.073631749859772,-0.05563581367917836,0.19408999289830758,1
-0.977555244798551,0.5009171876243808,-0.9075636620415979,-1.315828912590869,0.755391225825756,2.240057221133829,-0.5767713305683327,1
-1.3793192280145272,-0.7982972445384537,0.6585442726728304,0.19710691686618087,-0.1769472274940494,2.4183210702829134,2.0102045387663496,1
-0.2030453860429927,0.57707212718054,1.4415686206579004,-1.335709169846702,-0.7968952554704768,1.278269980245089,-2.4716445001272893,1
0.8254163489880298,1.09877685198719,0.5470973811700379,0.24645552878090493,-0.2176812032272203,-0.7597169957457559,-0.20219265243389406,0
-0.9787637157823074,-0.26987493529337125,0.3336621052869483,-0.9519369607238147,-0.510016398854747,1.2854791530698058,1.0375399442578992,1
0.24496657110872277,0.2436872114919123,0.41293145427562433,-1.0633702443105293,-0.8222203955664315,-0.9857916733445128,-0.5637245528039747,0
1.066674689589154,0.5072740311072977,0.5906548306923093,0.9063317776968601,0.820482181197364,1.7138783430975366,1.1087035805829077,1
-0.6248185776956788,-1.2795769667357015,1.6654744444625766,1.0605174091121556,-1.8408742313316453,-0.5471821691582132,1.0143700650181304,0
-0.9758732529773327,-1.3516846056163336,-0.6115178029919482,1.2028525953067666,-0.9232332461109043,-2.2932100650725378,-1.4066610968482223,0
0.2799686263198203,-0.05558467091045507,-1.7787202489042786,1.2693695869215,0.6543656563540577,-0.9297411309747209,1.496044311489183,0
0.6815006973726244,-0.03955515385665504,-1.2767485758203094,0.7221941449937698,1.0531528533329035,0.7991447337330129,-1.0810565404082624,1
0.6327818661062848,-0.4152879139008013,-1.4785862457798415,-1.4062769377735052,0.3384964074944141,2.010271915772293,1.143754043206929,1
-0.15800789857898942,1.5295503194606137,0.055724912288694604,0.9511578624025442,-1.6924646297148194,-0.010777597835499142,1.0941915184709485,0
2.2988981236192503,1.40934744018558,0.08228398927542419,0.9581097420591789,-0.5172884501003722,1.4535304773325726,1.0654803750653512,1
1.4511436077950417,0.49799829124544975,0.09767609854883172,0.2773307872261046,0.024510174258942714,-0.7518236691832341,-0.7730097838554665,0
1.7522704434236227,-1.1105758454658288,-0.37144086599579146,1.302867105177893,-0.7778166875908753,-0.831765332149013,-1.4075116947178212,0
-2.0674421000398766,-0.03269474809409311,-1.7033824393551547,-1.9000580465117678,0.3840654489393073,-1.222535824781174,-0.05554769889661878,0
-0.998354040738791,1.5505004928140769,-0.7677975651041284,2.602911436996439,0.23421473253652075,0.07800697086701569,-0.03468488738678118,1
-1.5341141707356223,-1.1246420918378692,0.12029563171189886,-1.3884385376536965,0.7116148780888898,-1.0450076714385323,0.514438834058749,0
0.4591800792284367,0.8339221545489041,0.6105857452838231,0.4386755996231041,1.0807807255546218,0.570044879684201,0.5597904479310398,1
-0.2595913513636048,1.669021525289393,-1.2899608997410539,0.9397319492306877,-0.3357846992901282,-0.37715852404604355,-1.295078772063616,0
1.4469778843537329,-0.4397310582741749,1.2557561255735208,0.7433324868779279,-0.18687164416135904,0.5424190417274357,-0.8946073022195039,1
0.334456789987025,0.28586539072490497,1.7958776730955217,1.1360112674445788,-0.38770155993598415,-0.2647349063480777,-0.6127886904843862,1
-0.5245202662797737,-1.1290517712172292,0.9356783931474612,1.2493625740861,0.7216720640432351,-0.6841713749462031,1.2715550949941588,0
0.2237879516388985,-0.5176112990361714,-0.7309300399419191,0.05783437566094063,1.7945578635177877,1.6889367483151854,-0.033126972873797095,1
-0.7043436905427592,1.0490092258368893,0.924027019206901,1.056809325509495,-0.5227230205190395,-1.5991676262541863,-0.18490213644298903,0
0.4714155563864041,-0.8323555731042287,1.1890165311075518,0.5822827670787747,-0.5707462937494763,1.5540186465003303,1.4205042479898549,1
-0.05429486651781221,-2.6968866429415717,-1.5031429531181062,1.3019134441810227,-0.2727235697476705,-2.2528237610165274,-0.24574306408594432,0
-0.8182206832334725,0.5951570254369136,0.3241663524884421,-1.1884074761589172,0.09699596499271819,-0.9878366533234709,-0.13014305436768459,0
-0.3748208075495975,-0.24032539815813503,0.48937456122791806,0.7043057153609502,0.7129984301723881,-1.2934883348290134,-1.2221278088919454,0
-0.26888869055483056,1.1265650295477574,-0.23093453020867796,0.8709730649982265,1.8489560949453452,-0.6568729190948728,0.6962063648134184,0
-0.35929209078705954,0.5839281853259639,1.044160877069072,0.4167118554914374,1.8467073257360336,0.9061728067018793,0.6818914896263114,1
-0.5228600271532683,1.5795721457307124,-0.36283856043965906,0.7756331634147275,1.453384477117701,1.35051959631594,-0.4455025214007718,1
0.3801978510059632,-1.3353443587101013,-0.07443342910004629,0.6319203479285153,0.17770100093325383,0.9185374517516349,0.620672097550678,1
-0.48943944251822213,-0.5308687729203206,-0.016422896072752075,0.8470068393254688,2.5269324258736217,1.5015815511439794,1.188393273448084,1
-0.863990769679816,-0.5923939242388692,0.5629692366905709,-0.7579902469787784,-0.48712538376469605,0.14161490092187745,-0.6506425691218269,1
-0.38455554422982535,-0.8604133652839524,-1.2110161997624567,-1.1471973288530237,0.047398671316414016,1.6501774940451197,-0.6518361078021592,1
0.1503017614618776,0.11422764866203965,0.39913611435207086,0.9358014493543825,1.1033018820165215,-0.3405865884698531,-0.037634702424848364,0
-1.348185422105713,-1.7101683926566256,-0.36361221221385587,1.0058567709869088,0.3078017688920592,0.039613098687010906,-0.056945623721067457,0
0.5298041779152828,-1.129706854657618,1.0062928092144405,-0.8580911169465484,0.8356921120651418,0.5951894600946619,-0.5768918695231487,1
-1.1227220215622986,0.6748194921666038,0.9843223984765838,-0.08504400106715093,-0.04946370965243295,1.628319085486548,-0.21398884422550896,1
1.1677820616598074,-0.15567723539207948,0.37114587337130883,-1.0723946317310076,0.08658978747289992,1.1273749948126865,-0.6039851867158206,1
0.8711247034316923,2.075400798645439,0.39445214237829684,-0.34668942241740364,0.2897748568964129,-1.2260972715606493,-0.42098448082026296,1
-1.251113576385303,0.326133022242118,0.6159356069442637,0.8057457183700895,-0.3095464393139903,0.5593037032047361,0.5931012579683838,0
0.0773683076476183,1.4799441388900259,1.6871416350725648,-0.9714518358054439,-0.007972641316617372,1.2689657052335135,0.8816397569494505,1
-0.6373871273065177,-0.5554771191602547,-0.637739984251316,0.1892906881563352,-0.6231405264247644,1.675784150892806,-0.5309969550018176,1
0.028744822934817487,-0.3933388123273607,1.2065089665083568,1.2125090828587852,0.3686733088729012,-0.07479328400009844,-0.8169356709872361,1
-0.024125087110003277,0.013929291912946203,-1.1065259087416703,0.9393558152199176,0.05921843401448826,-0.6899354475697874,2.5733598032498604,0
1.586016816145352,0.6621306745210467,0.06980208499001891,-0.9179599968182828,0.11351734525124804,-1.0080619828317623,-0.3853135968617602,0
1.7547941819843647,-1.280429352496283,-1.4084612963635597,1.217950593153647,0.6060099513456396,-1.8055645801327889,-1.5566291735239037,0
0.6860514599984393,-0.9649234605801045,0.9715709509543554,-1.6431673546801953,1.3686315575323487,-1.1466370669867323,0.6453759495851475,0
-0.4787486216634773,0.22213377163371284,-0.4622752887050425,0.20589862625381095,-0.30917212346863937,0.9385978035396921,-0.4344962274323156,1
0.47897982574639186,-0.4776574467651167,0.8303358165442456,-0.527293138103609,0.07156623721939247,-0.856007875937328,-0.8560838259088672,1
-0.2489641484790735,1.7553408424432044,1.1792971840638264,-0.7838277385046005,2.060747924881987,-0.9145663129624361,0.06751848141010895,0
0.40825275571447184,-0.978372777615032,-0.5397596803093615,0.8377218788187158,0.19584525509768155,-1.453643043010715,-0.7783047254023127,0
-0.2886586389201383,-0.01851313599238993,-0.1599385299634271,-2.2005525274480675,-1.0025293646378088,-1.213125872251354,-0.01901620790268883,0
-1.0810633275998973,1.159329803364248,0.7109599682034915,0.7609987474931698,-0.3609661658190799,-0.4631947089660833,0.44426331148603976,0
0.7916626939629359,1.1581108735000678,2.0923872756854602,-0.061697608076739296,-1.2141886127877322,-0.7649803371387451,-1.006017381499702,0
0.07580455819372633,-0.8972543714858315,0.6241198170521551,-0.8770098189917297,-0.012246772846914623,-1.047892673157593,0.6283455092642799,0
-0.26940683444455776,-2.0392321777601006,1.0584244868495878,-0.8706190738819057,-1.183258512665775,-0.9500146417438305,-1.7587394864231143,0
-0.23894804686640975,-0.05023810944913695,0.04852162794482699,-0.946020020809588,0.2704568257798388,1.135307488887873,-0.8309501164110378,1
-1.3202332070206422,0.4919191715065057,0.9504238381860503,-0.5047202914615075,-0.898414671348358,-0.8263218450853036,-0.5769036556624031,0
-1.3985675738191412,1.9094166404701305,-0.8756182533847572,-0.7537853520044308,0.9261775475316414,0.41049316939637603,-1.382799730964336,1
-1.0041407667520679,-0.9186519464841982,-0.42018681709585726,3.338367208987146,-1.344450511034277,-1.0922525536707535,-0.2817846088605072,1
-0.4325581878196209,-0.48760622407249354,0.2544208433012131,-0.6176713242112679,-0.4118769661224674,0.5795318388399957,0.3376026620752022,1
0.27157883719537346,0.20768768716311115,-0.07016571145864703,1.3682080528774114,0.42961821913258585,1.6616010990686014,-1.6609609335159914,1
0.8696059201056602,-0.9221653241776254,-0.4442932600761116,-1.1562610120095338,0.7569886166453519,1.4809459630409465,0.3773004930448522,1
0.7472936051232618,-0.5601810401969696,0.8128621188389601,-1.3467429516486136,-0.8289950109220723,-1.046870255899699,0.6296288419236122,0
-0.9857260463355437,0.9551423205012383,-0.5138669173366935,-1.2477118546202648,-0.06267909727317188,1.6704578691935497,-1.0592135218889516,1
2.4553001399108942,0.2891686439078181,0.3824097461840506,1.9460362392792432,0.4924512640081491,0.649683570346107,0.1664522082130561,1
0.11567463429285867,1.551151975522523,1.277676821898509,-1.6259692605364886,-0.7484865365565536,-1.1779064712698009,0.33231401197959165,0
-0.1087601484568576,1.5327389130025777,0.3227185603380895,-0.308457767647384,0.5193465142411723,-0.8593522179898432,-0.827230943552323,0
-0.12578692009964815,-0.9896048202585809,1.3454200461549777,0.7882697887686574,-0.5112156764311852,-1.6728028325593736,1.593186626639397,0
0.34758170536167105,0.01843393306539316,0.743264094022715,1.083431564457904,-0.18398333635267913,0.8728059749567567,0.17086543812794186,0
0.1866091231563581,0.6078965097165392,1.5774532797634744,0.9336618135847012,0.27902152577033923,1.8863260818180845,-0.0952955323869521,1
0.14671368643332283,-0.16711808031685435,1.1692955904456728,1.410378388911046,0.6487098875896427,1.1340820713544444,1.3821589910375272,1
-0.8498443694647918,-0.4593608995402441,2.270692857804396,-1.6635163184392172,0.24822058630033608,2.5998598312349728,0.18186625505849516,1
-1.6064463202575725,-0.9555404406004258,3.0788808084552377,-0.858921404684494,-0.12791759148076653,0.6243466718566473,1.1195749114345768,1
0.7575077100473051,0.6141667000434252,0.213979910734222,-0.24614892975184444,-0.22096959953322298,-0.35442700055667964,-0.11232804969082982,1
1.8820244964750337,0.4714683571359957,0.4810092317367132,1.1944000284354657,-0.7904744554453119,-1.426783704242737,0.22388402427913137,0
0.37721187506452086,-0.5589218472715883,-0.7001208149391732,0.47555848993025196,-1.5231869047837747,0.9214531458858759,1.1950466289248425,1
0.5883172064845765,-0.15178509503558332,-1.237815498826849,-2.0063072214683864,-1.9520877995225019,-1.2358558863285063,2.1330333746562666,0
1.5039929885826886,-0.2549772174208553,-0.543424771133765,0.9220240361682841,0.10643022769189683,-1.4355458935546757,-0.7128457826771644,0
-1.4074637743765552,-1.4480843414973241,-0.5069431753711298,-1.226254671962092,0.2320499373576363,-0.9886359656923448,-0.4710383056183228,0
-0.1903386780836082,-1.0372461543264564,-0.8612842013282637,-1.096993586877326,0.5389100436846587,0.9131352274954849,1.5231240772696573,1
0.24938368371075526,0.21915032766393897,0.6454841811410754,0.7867996473251271,-0.30777823495300083,-0.13652567437593532,2.16325472330546,1
-0.5449190868089497,-0.09671311187039239,-2.081929407883722,1.0214750451187933,0.2110174672026184,-0.7761736026496295,1.6964563682900382,0
-0.7553829323533225,0.18676676447707832,0.026091050210833786,0.88086712258429,-0.7257438131534656,-0.9328022399306699,0.517659020469123,0
-0.31026675659345604,0.6819529712949639,0.8135096360006385,-0.6035671207002806,0.02100384163275905,-0.8340931832821181,1.305478807154329,0
