Feature1,Feature2,Feature3,Feature4,target
-0.048222981194966597,-0.3338917747321738,0.5347043883283316,-0.11169730975449177,0
0.252245750983354,-0.9583254299635936,-0.14158147451056746,-1.329374431078792,0
-0.7995645849115007,0.80239942137568,0.10823238021601067,0.9953784904643453,1
0.45141031265745735,-1.2539045914029119,-0.19179916937940228,-1.7207225236728863,0
0.08207450628915092,0.11929041862157191,0.4387327207314129,0.45883847454124693,1
-0.0029080196674298175,0.38012738277676744,0.4225912929115362,0.782276795393387,1
-1.6414334759256006,1.956124431598633,-1.9655741043523107,1.044933957767633,0
-1.0025868394524715,1.4375718877796733,-1.2912808349957379,0.9053338371651928,0
-1.0795551358067539,-0.08195257644054135,-0.40125624616315525,-0.5727984675142808,1
0.3209713145478105,-0.6809884252897899,1.4279519457800598,0.06920982168583834,1
1.59965614815698,-0.3504176830078171,1.0532279577858144,0.5119827363712268,0
0.8761938002155817,-0.8925874482292836,1.6543857354756957,0.03637093863058383,1
-0.2965513578589755,-1.079299027327273,-0.31076447922612693,-1.7044817208025298,0
-0.7970988411607356,1.4683525944973435,2.1158220533991043,3.185657854633443,1
-0.1931263304689198,0.7539474567255267,1.6966552758413043,2.070610125452954,1
1.2442612665242199,-0.15747982275329725,0.38986674816759675,0.27534009288788813,1
0.6273295855859276,-1.4683193571018403,-0.2197741650072586,-1.9932153854068526,0
-0.8081801341957875,-0.08323487180096152,3.104773075516282,1.7408341260162004,1
-1.2737244518079724,0.4588032933842285,-0.5148912080712488,0.04257187718112898,0
-0.044988312778032336,0.27964440373425736,-0.01889036148451062,0.354440266518596,0
-0.7323783181532894,-0.07461371735774472,-0.2396722462808959,-0.3930847312712492,1
-1.0058687877537025,-0.6481769887387658,0.6355935264186099,-0.6488743231842986,1
-0.06592587054804028,-0.09703301363921923,0.3305415963008429,0.0708514826688737,0
1.3226101413363758,-0.00663506595080117,1.1694860626666896,0.9959432193457568,1
-0.23362012492157574,0.9188003756965063,-0.6525426880801579,0.7670358477260699,0
-1.2995158678291536,1.458029201701606,-1.429270920183657,0.7876268950067291,0
-1.5077620567659937,1.5952333321112577,-0.8689585038499179,1.294219474905527,0
-1.2948821106557729,0.11268392767551973,-0.2295600637262072,-0.241461545474152,0
0.5045509812959594,0.6695685962201926,0.5215777271837121,1.3302421015253176,1
-1.7916050235795502,1.2775224940921839,-1.3987636517862874,0.4723177004817273,0
-0.1863610832820446,1.3793901051940833,1.4936893623325451,2.77981647433127,1
-0.2587286148365364,-0.5154694810582198,0.6257084748285378,-0.3362337182802586,0
-1.9346893174920898,1.4359686932921885,-0.8322145736013503,1.023730668526854,0
0.242597406730358,-0.9506075768108315,-0.3331060017171826,-1.444525651323719,0
-0.32578503499571876,-0.18344311072248878,0.2798315579956412,-0.12685299903116687,0
0.48361712128163614,-0.6037015291100526,1.104659345576678,-0.005195473128401962,1
-0.22042933027502826,0.6252688218319215,0.09500077399530737,0.8585181992969028,1
0.1002608174309052,0.2007097341282527,0.10159128755032232,0.35377027899543967,0
-0.28583820533405196,-0.6604043157364123,1.1129244436897272,-0.22113688768646966,1
-0.09426442679778146,1.149913305830395,0.875628744026675,2.0902313895732547,1
-1.8100830752949746,0.15721638101095753,-0.5169829394129482,-0.4645673140850406,1
-0.6120194992173342,-0.034368502754535166,0.0930118830259179,-0.10154097195114375,0
1.090267470292698,-0.04941670098571803,2.001883066266868,1.4322537010684622,1
0.17847802191031237,1.3340160095550795,-0.8570011764813081,1.2697648131444523,0
0.6586259639200537,0.10680189147111203,0.9428099141490893,0.8764198691548015,1
0.19131386966690467,-1.019491753697791,-0.32536974883254033,-1.5416130079413477,0
-0.4679238582246082,-0.0718704796646178,0.3215005817848163,0.022900573902237598,1
-2.0105998732228536,1.7507740308054915,-1.9231532471525465,0.7271902183247265,0
0.5658160352834962,-1.2118255975039673,-0.564382523088031,-1.8832928023976523,0
0.7245836999423411,-0.14881785099026165,0.7771590091446323,0.43899118346651333,1
-2.600231674413676,-1.103344191407263,-0.3685988431435303,-2.208845712017279,1
0.7412154569136263,0.19893097531133844,1.4761247044078525,1.359999477778779,1
0.1187810095032853,0.21361525260226233,0.4173007109302469,0.5784577303931856,1
1.6389108359850697,0.9012637795405584,-1.0462840804089428,0.8426311840808436,1
-0.18233496933388954,-1.36708882014186,-0.010415642608214759,-1.8750222472919174,0
0.06407591053673012,0.035477420009319624,-0.7351439540139434,-0.4150602706696854,0
-1.7877539550314163,0.12080558414248226,0.15320956212048048,-0.07639702157811412,1
-0.7085767143347519,1.7665622065462065,2.466684204155258,3.8289793750495518,1
-0.5432652409536842,1.4627011212047996,2.485629848927574,3.464797158919525,1
-2.567121417511837,-0.37474115238783257,-1.103902070608876,-1.700057573149297,1
0.1835502171224015,0.14909263338405335,-0.474849205031628,-0.07200896272666635,1
-0.8509714583791146,-0.12437691659696647,-0.2908822052239467,-0.5152916681300502,0
-2.2273831599737166,1.2013090400536384,-1.4559218100781028,0.25092728764900885,0
-0.7809080301364868,0.365903795166634,-0.29249300507652803,0.154579145051515,0
1.4274160721226945,-0.35382799172765583,0.6182949547302663,0.19402932733106676,1
-0.11618679797553544,0.18612122574498724,1.2317813436367782,1.0232102826948766,1
1.1620636487419815,-0.9265871584651076,-0.5842072357359772,-1.400935107458118,0
0.7006992451306504,-1.1659759825116818,-0.42241278284156103,-1.7046502078710914,0
-0.6900623434809754,-0.7123880001129967,-0.16584872539495082,-1.192968668006474,0
0.14100011013780867,0.32827661645447515,1.4303572365161652,1.3906795263164242,1
-0.5643756021756162,-0.5491719353428685,0.022168549536232762,-0.8288833659585064,1
0.8989341930671678,1.471040463315229,0.6439618242628016,2.5588420176861373,1
0.833180620723458,-0.0783052400650112,-1.161991026515516,-0.6981967401880824,0
-1.9727954235522849,1.7618805020552215,3.050810983673642,3.961330273191873,1
2.3753528797591983,0.27335834190354263,-0.6512053679802017,0.3944456358875952,1
-0.4215498024376408,-0.7810012751504222,-0.1402368978225692,-1.2177956297088919,0
0.10346093094682463,0.9853184487744745,-0.6062465462081502,0.9497793296037464,0
-1.2498902690470428,1.6208554234340224,-1.5618151877999453,0.9298211461477894,0
0.9734217359513913,-0.9341767635593757,1.3826982238365022,-0.17652135894562293,0
1.1506295711231012,0.10468636727901756,0.5772634603458755,0.7303708796611275,0
0.31868074692946724,-0.07261931821925062,0.4046604378441847,0.22405060814743444,0
-1.5375846932617552,0.1781358597979794,-0.8849204719490416,-0.6226859868531671,1
0.4051760273299895,1.5023464679160479,0.1699548124723883,2.2015473127383176,1
0.020631582715586072,-0.03331216037231247,0.30468794286784295,0.15596959572646701,0
-0.6247544798910515,0.4694971766365586,-0.3005062926849117,0.31783985378862967,1
0.2040223172229496,1.079098857818085,-0.6408772982479166,1.0721956846746006,0
-1.1711472055658658,1.144955126753394,-1.1161128275812984,0.5941115882789025,0
0.7305643895592631,1.2357260880939496,0.23154844633147376,1.9450735009487468,1
-0.7938252933805223,-0.4832421322599371,0.9218805541294313,-0.20272470500849626,1
0.7901496461284823,-1.5109472878296533,-0.10265391306579957,-1.9440362783565652,0
-0.3755836073934094,0.12596406645144745,0.04985888760936941,0.13029122530957926,0
-1.8438589074114557,0.659650457090067,-1.2886766324270356,-0.29529754002530983,1
0.6574133313876693,-0.21418669657242145,0.6333545725486889,0.2457586929745288,0
-1.3453931103180596,0.8855083404736739,-0.6612446457999708,0.5069381974380065,0
1.0551584785239103,0.1485154470803149,1.96681435785224,1.6684975899350114,1
1.5207042802540003,0.9338919726985984,1.336229860911476,2.4026813749656597,1
1.8718433420292335,-0.776152669419491,-1.8893043895036348,-1.9079927027549664,1
-0.8625728958371044,1.2328787177215674,-1.0450619006792623,0.8161758940887722,0
-1.1741723074596309,0.14097304673873814,-0.24572976424654763,-0.19117431369112203,0
-0.9601304436438052,-0.37631317926972113,1.8960149556697996,0.5384100688919841,1
1.1466757530335272,-1.8871027880926519,-0.22150392217335974,-2.4580974515023626,0
0.5122850651896469,0.036607229936879974,-0.8591034805402256,-0.4090078892104916,0
0.5431450103475615,-1.038358776304359,-0.3733337734696142,-1.5314976059394925,0
