feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
1.0385241390540334,0.49891530798237216,-0.13845598398377382,1.2897527540827456,0.6731813512699584,0.7533416211045325,-1.7607627591558177,0.5655096456315442,0.38115838488277776,-1.499951395081174,1
-1.4499770959773357,2.883715212818545,-0.039307287627631186,-1.0166831285764972,-0.2440804736742013,0.756788679986982,-1.5355721232071058,0.46926758980852623,0.6124687940136023,3.0275079744824414,1
-0.6306571240397534,0.26136117743969056,-1.2693304965466992,0.22526411724754952,0.6927227551168594,1.7549330716472415,0.32159321133923857,-1.514470309180767,0.01840163078343813,1.057972038623782,1
1.0231031936966932,-1.9792603078086493,0.24333944932269183,-0.6919080698812444,-0.045586016355497805,-1.0700847663261526,1.8466369960476658,-0.09917586377938291,-1.5255251709247388,-2.1217440256252518,0
-1.1292171110107099,-1.681109480210551,0.20726732939894396,-0.9218598131253132,-1.0039573720814985,-0.08343796979036086,-0.6500239344068982,-1.496529255090079,-1.44964521969853,1.334130179317101,0
0.8614296121458017,2.030568346068274,-1.3200225112207058,0.1946074552372427,-0.7424705856980482,1.695051040430753,0.043602446372453724,0.5514853760404675,-0.622649361734452,-0.8227319351530024,1
1.0022099381698253,-0.2531046387346705,-0.429405541125253,1.3641404299738442,0.12522450264790727,0.5524899544171478,-0.019637798926681216,0.440474737960399,0.22391413406466143,-1.638986977479075,0
0.8338975681326589,-1.0328560583002782,0.40825275571447184,0.19584525509768155,-0.978372777615032,-0.5397596803093615,0.34758170536167105,0.01843393306539316,-0.7783047254023127,-1.5780749611818716,0
1.412568392745915,1.0769101263287968,0.0678555105274033,-0.4473218956587512,1.281016361735113,1.8732977762175456,-0.668144085538994,0.9192289345752035,1.0800480657146485,-1.9363606829040316,1
-1.167772534062526,-1.728365289411788,0.5720574417141441,-1.5311075025557221,0.5142547560178349,-0.22939074406802776,1.1695899924277735,1.0473177066214483,-0.04347694981386243,1.382326108984543,0
-0.2622117296490959,0.22205933389618437,-0.5312142946075985,1.1797252083607102,0.1941076309533577,-0.7179188907476018,-0.513196364513396,1.2179591523055584,-0.23052462518025083,0.46943707810481483,1
-0.6955499282047096,-0.761922766895587,0.5752050161065663,-0.3570292008066094,0.8903831635197862,-0.07159925185806683,-0.29396694766418224,0.849102110743144,-1.5178737466808094,0.8930802089717498,0
-0.5198392674107105,2.043970231356054,0.9242701395378298,0.003375506597160999,0.32782117284308526,0.5346290861224353,-0.8682927318763665,0.38961417737090387,-2.6357477390168778,1.348719096908522,1
1.0434136458040335,1.265034022861393,-0.23893209916969432,0.840620026504553,0.5467335682013793,-0.9993022322949108,-0.022868062298882122,1.2969945465611092,-0.5047749212282174,-1.3079182961899263,1
-0.29627452435822127,-0.018847295225718597,0.7833905092825955,-0.46440426230938764,0.4620608932518965,1.1941094030473725,-0.6775646523356551,-1.7258067287905967,-0.9811655311396816,0.4601018741831071,0
0.6847172215597388,-1.0684051131041596,-0.0036025390905684044,-0.966976143129213,-0.047711356141979855,0.7858001586508322,0.7604146561442974,-1.5839028234857233,0.42545756178496474,-1.3531970802890547,0
-0.4064260650504969,0.9724911251509744,-1.5473039889383655,-1.3354815690998914,0.486036289417637,1.8876876573401904,-0.41360553342164424,-0.8603850107795019,0.5565531245337582,0.891405526119967,1
-0.40614183186166825,-0.2059031371104698,0.4625912928539512,-1.148794035158656,0.6663125009092119,-1.0858251288851855,-1.0872459388628026,0.0341524174880246,0.6793732829565033,0.5837824369105404,0
1.282907789828455,1.2673481796017885,2.006092888159123,0.18455130319703697,1.5421099525678756,2.5581992856682523,-0.5518581458924467,1.262584103427182,-0.5642475986573886,-1.6832108239632524,1
